name,website,phone,address_1,city,state,zip,has_in_state,has_out_state,has_full_service,has_moving_labor,has_packing_services,has_containers,has_agent,has_art_antiques,has_auto_transport,has_broker,has_carrier_broker,has_commercial_moves,has_corporate_reloc,has_govt,has_industrial_movers,has_dod_cert,has_pianos,has_safes,num_trucks,warehouse_size,business_type,since,bbb_link,dot_info,state_license_row,state_assoc_info
Moving M.ade Easy,move-oregon.com,503-837-9434, P.O. Box 302 ,Dallas,OR,97338,true,false,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,1,"","","","","","",Not Found
Gem Moving  Storage,www.gem-movingmontrose.com,970-249-3125,5146 N Townsend Ave ,Montrose,CO,81401,true,true,true,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,"","","
              Agent for Mayflower
            ","","","",HHG-00007,""
Minute Man Movers,www.minutemanmovers.net,803-781-2575,10621 Broad River Road,Irmo,SC,29063,true,false,true,true,true,false,false,false,false,false,false,true,false,false,false,false,false,true,"","","",2003,"","","",Not Found
Major Moves,majormovesblog.wordpress.com,843-214-6432,Hunter's Ridge Lane,Charleston,SC,29420,true,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,"","","",2016,"","","",Not Found
TransUnion Van Lines,www.unionvans.com,949-529-0830,5551 W 6th St,Los Angeles,CA,90036,false,true,true,true,true,false,true,true,false,false,false,true,true,false,true,false,true,true,"","","",2013,"","","",Not Found
TransUnion Van Lines,www.unionvans.com,855-565-6669,838 N doheney dr,w hollywood,CA,90069,false,true,true,true,true,false,true,true,false,false,false,true,true,false,true,false,true,true,"","","",2013,"","","",Not Found
"Smart Van-Lines, LLC",www.smartvanlines.com,800-420-9828,2575 Southwest 32nd Avenue,Pembroke Park,FL,33023,false,true,true,true,true,true,false,true,false,false,false,true,true,false,true,false,true,true,"","","",2012,"","","",Not Found
Georgia Peach Movers,www.gapeachmovers.com,770-409-9822,4996 Berkeley Oak Drive,Norcross,GA,30092,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"","","","",http://www.bbb.org/atlanta/business-reviews/movers/georgia-peach-movers-in-atlanta-ga-4027,"","",Not Found
Sir Austin Movers,siraustinmovers.com,512-688-6346,"12401 Los Indios Trail #31, Austin, TX, United States",Austin,TX,78729,true,false,true,true,true,true,false,true,true,false,false,true,true,false,true,false,true,true,"",1500 sq ft,"","","","","",Not Found
National Moving Service,www.nationalmovingservice.com,866-620-5694,1934 Seasons Parkway,Norcross,GA,30093,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,"","","","","","",Not Found
Moving Pros,nowebsite.com,303-934-7767,531 S Marshall St,Lakewood,CO,80226,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,"","","","","",Not Found,""
Golden Van Lines Inc.,www.goldenvanlines.com,303-900-7314,111 S Pratt Pkwy,Longmont,CO,80501,true,false,true,false,false,true,false,false,false,false,false,true,false,false,false,true,false,false,13,"","","","","",Inactive,""
State To State Movers,www.moversnortharlington.com,201-299-6446,25 Ridge Rd,North Arlington,NJ,07031,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,"","","","","","",Not Found
AAA Moving,aaamovingonline.com,936-856-2907,416 E Powell St,Willis,TX,77378,true,false,true,true,true,true,false,true,false,false,false,true,true,false,false,false,true,true,"","","",2000,"","","",Not Found
Relocation Network,www.relocationnetwork.co,310-271-4015,11668 Tuxford St,Sun Valley,CA,91352,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,"","","","","","",Not Found
Copper Palm Moving  Storage,copperpalm.com,512-266-6900,10405 Metric Boulevard Ste D,Austin,TX,78758,true,true,true,true,true,false,false,true,false,false,false,true,true,false,false,false,true,true,4,"","","","","","",Not Found
Superb Moving,www.superbmoving.com,718-383-0303,460 Kingsland Ave,Brooklyn,NY,11222,true,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,true,false,0,"","","","","","",Not Found
Honest and True Moving Crew,www.honestandtruemovingcrew.com,239-465-5249,3040 Fowler Street,Fort Myers,FL,33901,true,true,true,true,true,true,false,true,true,false,false,true,true,false,false,false,true,true,"","","","",http://www.bbb.org/west-florida/business-reviews/movers/honest-and-true-moving-crew-in-fort-myers-fl-90107147,"","",Not Found
Coast to Coast Movers And Storage,www.coasttocoastmoversandstorage.com,910-399-6996,3128 Kitty Hawk Road,Wilmington,NC,28405,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,"","","",2016,"","","",Not Found
All-Star Moving,all-starmoving.com,253-229-4651,10715 Valley Ave NE,Puyallup,WA,98372,true,false,true,true,true,false,true,true,false,true,true,true,true,false,true,false,true,true,0,"","","","","","",Not Found
"AAA Moving and Storage, LLC",www.aaamovingandstorage.net,828-270-7503,1688 Circle Dr,Morganton,NC,28655,true,true,true,false,true,false,false,false,false,false,false,true,true,false,false,false,true,false,"","","",1991,"","","",MEMBER
"AAA Moving and Storage, LLC",www.aaamovingandstorage.net,704-732-3338,103 Labans Ln,Lincolnton,NC,28092,true,true,true,false,true,false,false,false,false,false,false,true,true,false,false,false,true,false,"","","",1991,"","","",MEMBER
Graebel Movers International,www.graebel.com,303-214-7495,16346 E Airport Circle,Aurora,CO,80011,true,true,true,false,false,false,false,true,true,false,false,true,false,true,false,true,true,false,828,"","","","","",Inactive,""
This Side Up Moving,thissideupmoving.com,256-653-7612,9580 Madison Blvd Ste 1,Madison,AL,35758,true,true,true,true,true,true,false,false,false,false,false,true,true,true,false,false,true,true,"","","","",http://www.bbb.org/northern-alabama/business-reviews/movers/this-side-up-moving-in-madison-al-900063155,"","",MEMBER
This Side Up Moving,thissideupmoving.com,615-257-0130,2817 West End Ave Ste 126-103,Nashville,TN,37203,true,true,true,true,true,true,false,false,false,false,false,true,true,true,false,false,true,true,"","","","",http://www.bbb.org/northern-alabama/business-reviews/movers/this-side-up-moving-in-madison-al-900063155,1874024,"",""
Bekins Northwest,www.bekinsmovingandstorage.com,509-765-9166,5128 Randolph Rd. NE,Moses Lake,WA,98837,true,true,true,true,true,true,true,true,false,false,false,true,true,true,true,true,true,true,"","","",1903,"","","",Not Found
Blue Whale Moving Company Inc.,www.bluewhale.com,512-328-6688,8291 Springdale Road,Austin,TX,78724,true,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,"","","",1988,"","","",Not Found
Royalty Moving,www.royaltymoving.com,888-466-6838,4533 Van Nuys Boulevard,Sherman Oaks,CA,91403,true,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,"","","",1999,"","","",Not Found
qms plus movers ,qmsmovers.com,201-212-6434,2037 Lemoine Ave Ste 307,FORT LEE,NJ,07024,false,true,true,false,true,false,false,false,false,false,false,true,true,false,true,false,true,false,1,"","","","","","",Not Found
Mario moving,www.mariomoving.com,310-691-9737,1939 Argyle Avenue,Los Angeles,CA,90068,true,false,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,"","","",2014,"","","",MEMBER
Lift Moving Company,liftmovingco.com,720-515-6650,4844 E Kentucky Ave,Glendale,CO,80246,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,"","","","","",HHG-00429 ,""
Kurtz Movers,www.kurtzmovers.com,231-947-6683,1610 W South Airport Rd,Traverse City,MI,49686,true,false,true,true,true,false,false,false,false,false,false,true,false,false,false,false,true,true,2,"","","","","","",MEMBER
Dirt Cheap Mover,dirtcheapmover.com,714-342-0669,2765 Taylor Avenue,Corona,CA,92882,true,false,true,true,true,true,false,true,true,false,false,true,true,false,true,false,true,true,"","","",2003,"","","",Not Found
Graebel Van Lines Inc.,www.graebel.com,303-214-6600,16456 Airport Circle,Aurora,CO,80011,true,true,true,false,false,false,false,false,false,false,false,true,false,true,false,true,false,false,828,"","","","","",Inactive,""
Move Us Again | Packing And Moving Orlando FL | Long Distance moving Company Orlando FL | White Glove Moving Orlando FL,www.moveusagain.com,407-580-0755,2888 S Conway Rd,Orlando,FL,32812,false,false,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true,false,"","","",2009,"","","",Not Found
David's Junk Removal and Hauling,davidshaulingandcleanup.com,816-868-0427,812 W 39th Terrace,Kansas City,MO,64111,true,false,true,true,false,false,true,false,true,true,false,true,false,false,false,false,true,false,"","","",1982,"","","",Not Found
New Generation Moving  Storage ,Newgenerationmovers.com,774-215-5099,32 Scotland Boulevard Ste 5,Bridgewater,MA,02324,true,true,true,true,true,false,false,true,false,false,false,true,true,false,true,false,true,false,"","","","",http://www.bbb.org/boston/business-reviews/moving-and-storage-company/new-generation-moving-storage-llc-in-bridgewater-ma-125647,"","",Not Found
New Generation Moving  Storage ,Newgenerationmovers.com,77-421-5509,96 Main Street ,Foxborough ,MA,02035,true,true,true,true,true,false,false,true,false,false,false,true,true,false,true,false,true,false,"","","","",http://www.bbb.org/boston/business-reviews/moving-and-storage-company/new-generation-moving-storage-llc-in-bridgewater-ma-125647,"","",Not Found
PCH Movers,pchmovers.com,949-500-1911,1850 E 16th St,Newport Beach,CA,92663,true,false,true,true,true,false,false,true,false,false,false,true,true,false,true,false,false,false,"","","",2014,"","","",Not Found
Nationwide Move Management,www.nationwidemovemanagement.com,954-580-8300,8795 West McNab Road,Tamarac,FL,33321,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,"","","",2006,"","","",Not Found
Pm Of Florida,nowebsite.com,813-862-8392,6800 Jeter Lane,Zephyrhills,FL,33542,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,"","","","","","",Not Found
1st Class Moving Solutions,www.1stclassmovingsolutions.com,719-722-1520,10078 Everglades Drive,Peyton,CO,80831,true,false,true,true,true,false,false,true,false,false,false,true,true,false,false,false,false,true,"","","",2016,"","",20161078923,""
Asheville Area Movers,www.ashevilleareamovers.com,828-505-6021,500 Pace Lane Suite 301,Asheville,NC,28806,true,false,true,true,true,false,false,true,false,false,false,true,true,false,false,false,true,true,0,"","","","","","",Not Found
Premier Transports,www.facebook.com,203-645-5029,9471 Butterfield Way,Sacramento,CA,95827,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"","","",2015,"","","",Not Found
Grand Mesa Moving Specialist LLC,,970-261-9317,2949 A S Palace Circle,Grand Junction,CO,81504,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,"","","","","",HHG-00001,""
Sun City Muscle Movers LLC,suncitymusclemovers.com,623-999-8300,351 W Ray Rd,Chandler,AZ,85225,true,false,true,true,true,false,false,false,true,false,false,true,false,false,false,false,true,false,"","","",2011,"",Not Found,"",""
1st city movers ,1stcity.com,503-855-9114,13529 Gaffney Lane,Oregon City,OR,97045,true,false,true,true,true,false,false,false,false,false,false,true,false,false,false,false,true,true,"","","",2016,"","","",MEMBER
irelocation system,irelocationsystem.com,800-891-7057,18101 Collins Ave #1806,Sunny Isles Beach,FL,33016,true,true,true,true,true,false,false,true,false,false,false,true,true,false,true,true,true,true,"","","",2016,"","","",Not Found
irelocation system,irelocationsystem.com,800-891-7057,"1630 Welsh Rd Suite #25, Philadelphia, PA, US",Philadelphia,PA,19115,true,true,true,true,true,false,false,true,false,false,false,true,true,false,true,true,true,true,"","","",2016,"","","",Not Found
Radius Moving and Storage Corp,www.radiusmoving.com,877-516-7455,1 Ackerman Ave,Clifton,NJ,07011,false,true,true,true,true,false,false,false,false,false,false,true,true,false,false,false,false,false,"","","","",http://www.bbb.org/new-jersey/business-reviews/moving-and-storage-company/radius-moving-and-storage-in-clifton-nj-90175584,"","",Not Found
TNT Movers,tntmovers.godaddysites.com,972-576-6517,15160 County Road 4011,Mabank,TX,75147,true,false,true,true,true,false,false,false,false,false,false,true,false,false,false,false,true,false,"","","",2016,"","","",Not Found
TNT Movers,tntmovers.godaddysites.com,972-576-6517,14775 north 3rd street,Scurry,TX,75158,true,false,true,true,true,false,false,false,false,false,false,true,false,false,false,false,true,false,"","","",2016,"","","",Not Found
Precision Moving,SalemPrecisionMoving.info,503-446-5388,1282 Doaks Ferry Road Northwest,Salem,OR,97304,true,false,false,true,false,false,false,false,false,false,false,true,true,false,false,false,true,true,"","","",2016,"","","",Not Found
MC TRANSPORTATION,mctransportation.net,212-470-3983,3242 Decatur Avenue #3,Bronx,NY,10467,true,false,true,true,true,false,false,true,false,false,false,true,true,false,true,false,true,false,"","","",2015,"","","",Not Found
Grand American Van Lines LLC,www.grandamericanvanlines.com,704-750-5454,9607 Whispering Meadows Drive,Huntersville,NC,28078,true,true,true,true,true,false,false,true,false,true,true,true,true,false,false,false,true,false,1,"","","","","","",Not Found
Grand Slam Moving LLC,www.grandslammoving.com,720-232-6154,7796 Ladore,Commerce City,CO,80022,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,"","","","","",Revoked,""
BP Express moving,www.bpexpressmovingcompany.org,856-308-1638,6875 Highland Avenue,Pennsauken Township,NJ,08110,true,false,true,true,true,false,false,false,false,false,false,true,true,false,true,false,false,false,"","","",1995,"","","",MEMBER
Hercules Movers llc,www.herculesmoversoh.com,614-981-0490,229 Landover Road,Columbus,OH,43230,true,false,true,true,true,false,false,true,false,false,false,true,false,false,false,false,true,true,"","","","",http://www.bbb.org/centralohio/business-reviews/movers/hercules-movers-llc-in-columbus-oh-70088971,"","",MEMBER
California Movers Local  Long Distance Moving Company,californiamoversusa.com,1415-579-2747,"1010 hyde street, San Francisco 94109. CA, USA",Сан-Франциско,CA,94109,true,false,true,true,true,true,false,true,false,false,false,true,true,false,false,false,false,false,0,"","","","","","",Not Found
Route 66 Moving  Storage,route66moving.com,415-373-2416,1926 Haight St.,San Francisco Plaza,CA,94117,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,"","","","","","",Not Found
